user_posted,hashtags,,length,num_comments,date_posted,likes,views,video_play_count
shrestha_kundu__,"[""#reelsexplore"",""#reelstrending"",""#reelskarofeelkaro"",""#reeltoreel"",""#fashionvlogger"",""#fyp"",""#fallfashion"",""#outfitinspo"",""#gratitude"",""#shresthakundu""]",,5.5,6,2024-11-11T14:00:22.000Z,24,193,754
amodefamilia,,,10.4,0,2025-03-12T18:53:41.000Z,14,136,542
kofibmusic,"[""#JustPlayItTour"",""#explore"",""#iphone"",""#ringtone"",""#floetry"",""#love"",""#marshaambrosius"",""#fyp"",""#fy"",""#tiktok"",""#sayyes"",""#berkleecollegeofmusic""]",,65.966,240,2022-09-18T23:52:49.000Z,8935,57648,130401
tribudelalma,"[""#espiritualidad"",""#numerosangelicales"",""#mensajedeldia"",""#guíasespirituales"",""#mariposasdelalma"",""#oraculomagico"",""#tribudelalma"",""#oraculo"",""#reelsconmagia""]",,6.966,118,2025-04-21T19:37:21.000Z,999,9603,38081
finely.official,"[""#ส่งฟรี""]",,16,4,2024-12-24T13:12:17.000Z,68,1239,4397
canehar,"[""#ayushmanbharatscheme"",""#AyushmanBharatYojana"",""#AyushmanBharat"",""#incometax"",""#personalfinance"",""#personalfinance"",""#reelsbycanehagupta"",""#canehagupta"",""#incometaxindia"",""#taxupdate"",""#personalfinance"",""#financetips"",""#castudents"",""#bcomstudents"",""#accounting"",""#reel"",""#shorts"",""#reelsviral"",""#reelkaro"",""#taxinformation"",""#taxknowledge"",""#charteredaccountant"",""#shorts"",""#youtubeshorts"",""#viralreels""]",,59.926,9,2024-10-07T10:04:43.000Z,118,1526,4993
dianaserlye,,,8.166,6,2024-12-15T07:16:30.000Z,802,36313,109536
capetown.travel,,,6.666,4,2025-04-12T11:05:30.000Z,456,1231,7035
ishaguptaaa_,"[""#reels"",""#reelsinstagram"",""#reelsindia"",""#instareels"",""#viral"",""#viralreels"",""#viralvideos"",""#trending"",""#trendingreels"",""#explore"",""#explorepage"",""#fyp"",""#like"",""#likesforlike"",""#follow"",""#followers"",""#followforfollowback"",""#instagram"",""#reelsinsta"",""#reelitfeelit"",""#reelkarofeelkaro"",""#saree"",""#desigirl"",""#sareelove""]",,16.083,35,2025-01-30T05:36:36.000Z,787,3611,13869
cokkyacong,"[""#mc"",""#mcjkt"",""#mcweddingjakarta"",""#mcbdg"",""#mcweddingbandung"",""#mcbandung"",""#coffee"",""#coffeeholic"",""#coffeehouse"",""#coffeelover"",""#coffeetime"",""#coffeeshop""]",,29.1,0,2025-01-20T10:25:10.000Z,6,190,537
instadopiseiro,,,37.9,14,2025-04-24T18:29:04.000Z,3,1328,8257
zeebusinessofficial,"[""#HemaMalini"",""#BabaRamdev"",""#MahaKumbh2025"",""#MahaKumbh""]",,65.333,14,2025-01-29T02:39:40.000Z,2684,56152,111227
missincurfew,"[""#MinnesotaWild"",""#GoldenKnights"",""#MissinCurfew"",""#DKPartner""]",,83.033,0,2025-04-23T17:43:13.000Z,101,1525,6744
radar_bogor,"[""#bogor"",""#radarbogor"",""#bacaradarbogor""]",,104.1,67,2025-04-28T07:07:14.000Z,440,20222,42058
inimedanbungg,,,49.366,120,2024-09-08T13:29:04.000Z,1193,48145,113130
jewdefense,"[""#NeverAgain"",""#JEW"",""#ISRAEL"",""#ANTISEMITISM"",""#JEWISH"",""#JEWISHLIFE"",""#JUDAISM"",""#JERUSALEM"",""#JEWISHEDUCATION"",""#JEWISHCOMMUNITY"",""#HOLOCAUST"",""#TERROR"",""#TERRORISM"",""#FREEIRAN"",""#IRAN"",""#JERUSALEM"",""#STANDUPTOJEWISHHATE🟦"",""#STANDUP2JEWHATE🟦"",""#🇮🇱"",""#META"",""#BIDEN"",""#TEMPLEMOUNT"",""#NETANYAHU"",""#JORDAN"",""#ABRAHAMACCORDS""]",,57.566,1,2023-06-18T21:46:13.000Z,19,195,
deepjrewal13,"[""#ViralSongs"",""#Trending"",""#Reels"",""#ForYou"",""#Explore"",""#PunjabiSongs"",""#LionDigitals"",""#Instagram"",""#1Millon""]",,15.095,10,2024-09-21T07:03:14.000Z,618,2393,13546
fon_422465,"[""#jacksonwang852g7""]",,23.16,0,2024-06-28T09:23:16.000Z,2,12,47
mz_prada,"[""#01-12"",""#teochewcity"",""#sgfood"",""#sgfoodie"",""#sgrestaurant"",""#igsg"",""#sgig""]",,33.866,17,2024-08-19T06:29:52.000Z,130,1261,3750
horriblemeanbadwoman,"[""#feminist"",""#adviceforwomen"",""#womeninspiringwomen"",""#beauty"",""#beautystandards"",""#selfimage"",""#womensupportingwomen"",""#horriblewomen""]",,189.333,243,2025-02-22T10:51:06.000Z,6834,33348,84438
jovanarvisco,"[""#moshpit"",""#FIGHT"",""#adadiyoutube"",""#linkdibio""]",,23.733,3,2025-01-05T14:05:45.000Z,28,1151,3231
nrl,"[""#NRLGF""]",,15.24,14,2024-10-06T07:19:11.000Z,7392,35052,299811
visuallab_ig,"[""#bodybuilding"",""#icnnsw"",""#icnact"",""#seasonb""]",,23.359,3,2024-08-15T10:33:12.000Z,141,2255,7132
milliyetcomtr,"[""#sırrısüreyyaönder"",""#haber"",""#reels"",""#video"",""#demparti"",""#TBMM""]",,53.833,0,2025-04-17T13:52:20.000Z,105,9168,24699
another_mk,"[""#lerougeinterditintensesilk""]",,52.633,15,2024-10-28T13:19:17.000Z,193,1690,5412
auto_servise_modern,"[""#تعویض_روغن"",""#خدمات_فنی"",""#مشهد"",""#وکیل_آبآد"",""#اتو_سرویس_مدرن"",""#گیربکس‌اتومات.....""]",,43.566,0,2025-04-05T13:15:26.000Z,113,440,1128
al_foodie_sooraj_tvm,"[""#trivandrumcity"",""#viralreels"",""#trivandrum"",""#pothencode"",""#instagood"",""#schooltrip"",""#schoolbag""]",,54.5,47,2025-04-30T08:34:17.000Z,7661,60203,285417
ellenhellkvist,,,8.1,188,2024-10-26T15:10:12.000Z,5194,376981,849141
pasuruanapik_,"[""#pasuruanapik"",""#pakaian"",""#store"",""#berhadiah"",""#thr"",""#ramadhan"",""#lebaran"",""#harirayaidulfitri"",""#bangil""]",,56.766,2,2025-03-14T10:15:00.000Z,104,2936,10212
okezonecom,"[""#Okezonecom"",""#tomlembong"",""#kemendag"",""#korupsi"",""#imporgula""]",,53.8,16,2024-11-04T03:53:05.000Z,253,7146,12842
wildmuttmoms,"[""#smores"",""#camping"",""#campinghacks"",""#smoresrecipe"",""#smorescheck"",""#campinglife"",""#campingfood"",""#campingmeals"",""#campingfood"",""#campfood"",""#pnw"",""#washington""]",,5.433,6,2025-03-10T13:11:04.000Z,102,1644,7519
dr.viarsa,"[""#drarmenta"",""#drvicarmenta"",""#drviarsa""]",,35.333,20,2025-03-08T02:09:26.000Z,1930,36406,76574
kelbinlei,,,7.766,16,2025-03-06T11:49:04.000Z,2119,19974,92163
angiekent_,,,35.233,35,2025-03-03T09:03:24.000Z,3,33466,75499
pogart.official,"[""#POGART"",""#pogartshoes"",""#madeinarmenia"",""#обувь"",""#leather"",""#туфли"",""#натуральнаякожа"",""#макасини"",""#сапоги"",""#сапогиармения""]",,11.768,0,2025-03-16T08:08:25.000Z,9,87,506
str8outaujungle,,,35.6,32,2025-03-02T15:42:42.000Z,3823,19993,53223
biebrznieci,"[""#iLoveBiebrza""]",,5,1,2025-03-27T23:40:10.000Z,30,194,763
conadigob,"[""#Cunco,"",""#mapuche"",""#CONADI,"",""#ChileAvanzaContigo🚅""]",,181.566,3,2025-05-02T21:15:23.000Z,66,664,2829
febeefood758,"[""#愛知ラーメン"",""#知立グルメ"",""#知立ラーメン"",""#三河グルメ"",""#三河ラーメン"",""#肉玉そばおとど""]",,22.5,4,2025-02-13T10:56:28.000Z,216,2443,7102
hpbsg,"[""#yougotthishpb"",""#ParentHub"",""#hpbsg""]",,23.066,0,2025-02-07T06:00:43.000Z,25,367,1957
planes.en.familia,"[""#macabrepark"",""#hauntedhouse"",""#hauntedhouses"",""#experiencia"",""#quehacerenbarcelona"",""#experienciainmersiva"",""#planparahalloween"",""#halloween"",""#miedo"",""#survival"",""#tuneldeterror"",""#espectaculos"",""#shows"",""#planesenfamilia"",""#planesenfamilayrutas""]",,40.8,33,2024-10-21T12:52:05.000Z,553,19810,48585
savourstandrews,,,58.76,0,2024-11-13T18:53:01.000Z,3,87,196
dreamscapeph,"[""#FPJBQBuenas"",""#FPJsBatangQuiapo""]",,103.8,1,2024-10-17T13:07:53.000Z,313,3959,9990
kilaubimoli,"[""#SempurnakanBahagiamu""]",,72.966,0,2024-07-31T09:08:56.000Z,31,871,16509
banmarkimpantip,"[""#หมากปริญ"",""#คิมเบอร์ลี่"",""#DENTISTExMARKKIM"",""#DentisteTH"",""#MARKKIM"",""#หมากคิม"",""#PremiumCare"",""#welovemk"",""#mark_prin"",""#kimmy_kimberley"",""#markim"",""#banmarkimpantip""]",,9.733,1,2024-10-08T03:15:13.000Z,124,361,1391
ps_dyna,"[""#NoBreakoutsNoProblem”"",""#OilySkinCare"",""#AcneSafeSunscreen"",""#SPFForOilySkin"",""#NonGreasySunscreen"",""#CombinationSkinCare"",""#MatteSunscreen"",""#SunscreenForAcne"",""#OilFreeSPF"",""#BestSunscreenForOilySkin"",""#LightweightSPF"",""#SkincareForAcne"",""#NoBreakoutSPF"",""#GlowyNotGreasy"",""#DailySPFEssential""]",,9.6,43,2025-03-11T05:44:13.000Z,64,1078,2824
lioncitysailors.fc,"[""#allhandsondeck"",""#lioncitysailors""]",,25.058,12,2025-02-27T12:51:04.000Z,712,5747,16829
quelmoreira,"[""#BarbieColorama""]",,85.775,59,2025-10-08T21:37:02.000Z,10920,395676,1119822
faisalalqasimi1,"[""#دبي_بوست"",""#محمد_بن_راشد"",""#بوراشد"",""#لطيفة_بنت_محمد"",""#آل_مكتوم"",""#دبي"",""#إمارة_دبي"",""#حاكم_دبي"",""#صاحب_السمو_الشيخ_محمد_بن_راشد_آل_مكتوم"",""#سمو_الشيخه_لطيفة_بنت_محمد_بن_راشد_آل_مكتوم"",""#رئيسة_هيئة_دبي_للثقافة_و_الفنون"",""#مجلس_دبي"",""#الشيخه_لطيفه_بنت_محمد_بن_راشد_آل_مكتوم"",""#الامارات"",""#ابوظبي"",""#دبي"",""#ثقافة"",""#هيئة_دبي_للثقافة_والفنون"",""#محمد_بن_راشد"",""#لطيفة_بنت_محمد"",""#حمدان_بن_محمد"",""#حكومة_الإمارات"",""#حكومة_دبي"",""#hhshkmohd"",""#faz3"",""#دبي_للثقافة"",""#ثقافة_الإبداع"",""#DubaiCulture"",""#CultureOfImagination"",""#uae"",""#mydubai"",""#dubai"",""#culture""]",,76.835,23,2024-09-12T05:36:06.000Z,226,396,1377
arbainrambey,,,18.8,10,2024-09-29T11:12:19.000Z,175,3030,7417
jerlinteh,,,45.166,3,2024-08-28T09:23:35.000Z,113,3612,10884
fityetfoodie,"[""#BootCampDiaries"",""#FitnessWithPassion"",""#JaipurFitness"",""#grateful"",""#coachaj"",""#coachajfitness"",""#bigfit"",""#trxindia"",""#trx"",""#riptrainer"",""#ybell"",""#fitnessmotivation"",""#fitness"",""#trxtraining"",""#rajmahalpalace"",""#fityetfoodie"",""#anuditagola"",""#jaipurblogger"",""#influencer"",""#jaipur"",""#Jaipurcity"",""#bootcamp"",""#fyp"",""#fitnesslife"",""#jaipur"",""#explore"",""#explorepage"",""#videooftheday"",""#cameraroll"",""#jaipurdiaries""]",,60.233,29,2024-09-30T03:31:42.000Z,316,6065,17372
officialvirussyndicate,,,36.429,102,2025-04-04T11:03:13.000Z,823,7034,23922
vetementsab,"[""#pyjamas"",""#algerienne"",""#fashionista"",""#home"",""#alger"",""#netflix"",""#oran"",""#femme"",""#mostaganem"",""#blida"",""#48wilayas"",""#constantin"",""#tipaza"",""#pyjama"",""#femmes"",""#medea"",""#turck"",""#wilaya"",""#tizi"",""#boumerdes"",""#amor"",""#beautiful"",""#telegram"",""#telemcen"",""#oran"",""#bez"",""#dz"",""#kabyle"",""#tress""]",,17.279,0,2025-04-22T16:55:43.000Z,14,138,733
attorneycrump,"[""#Boycott)""]",,38.7,141,2025-02-24T16:38:25.000Z,3809,21856,49697
cairo_fashion_boutique,"[""#sherwalstyle"",""#relaxedfit"",""#boldlooks"",""#modernheritage"",""#statementset"",""#comfortmeetsstyle"",""#culturalfashion"",""#edgyfashion"",""#effortlesslook"",""#modestfashion"",""#slowfashion"",""#styleinspo""]",,72.666,85,2025-04-08T13:45:00.000Z,427,18983,69397
sos.senseofstyle,"[""#SOSSENSELadprao"",""#SOSMegaBangna"",""#SOSFlagshipstore"",""#SOSFuturepark"",""#SOSSENSEFashionIsland"",""#SOSCentralBangna"",""#MOODSSiamsquareone""]",,6.466,0,2025-03-03T11:30:53.000Z,-1,1226,6909
tyronetiaga01,,,46,2,2024-09-30T02:21:55.000Z,389,8363,28273
evershine.id,"[""#pertolonganpertamakulit""]",,64.719,1,2024-09-17T15:30:35.000Z,17,154,579
makeupbyfaridaa,,,8.566,0,2025-04-10T14:44:49.000Z,116,1776,5546
wakebaseball,,,295.128,5,2025-05-02T00:43:07.000Z,705,2473,14115
amiryaps,"[""#study"",""#school"",""#student""]",,46.066,0,2025-10-05T05:06:24.000Z,11,761,1676
kavi_and_kavita_,"[""#kavinkavita"",""#kavinikavita"",""#parthandekanshi"",""#trending"",""#siyamistry"",""#comedy"",""#funnyreels""]",,21,35,2025-02-19T11:26:26.000Z,2591,37553,82595
profdrserifyilmaz,"[""#mikrobiyota"",""#flora"",""#bağırsakflorası"",""#sibo"",""#mikroplar"",""#gastroenterology"",""#bakteri"",""#drserifyilmaz"",""#iskenderun""]",,141.2,0,2025-05-12T10:19:59.000Z,115,53,2483
hamonickiller,,,38.08,5,2024-11-14T13:34:24.000Z,5117,1380,7117
_linsun__,"[""#광고"",""#10"",""#제품제공"",""#글린트"",""#글린트블러셔"",""#로즈쿼츠"",""#올리브영블러셔"",""#베이크드블러쉬"",""#싱글즈"",""#인품사""]",,30.766,38,2025-03-05T14:37:23.000Z,2145,145,13570
dalistanojevic,,,5.4,1,2025-05-08T21:33:57.000Z,221,7,4744
awien_syuib,"[""#Awiensyuib"",""#WargaKota"",""#BandaAcehKotaKolaborasi""]",,106.733,448,2025-04-19T16:03:23.000Z,4205,69580,196940
ana.febrixx,,,29.333,106,2024-08-08T09:33:18.000Z,191,1264,3199
im_sachin_casting,"[""#reels"",""#reelsinstagram"",""#instagram"",""#viral"",""#trending"",""#explore"",""#explorepage"",""#instagood"",""#love"",""#fyp"",""#reelitfeelit"",""#tiktok"",""#reelsvideo"",""#trendingreels"",""#photography"",""#fashion"",""#foryou"",""#like"",""#india"",""#instadaily"",""#follow"",""#reel"",""#followforfollowback"",""#viralreels"",""#instagramreels"",""#memes"",""#reelkarofeelkaro"",""#music"",""#instareels"",""#likeforlikes""]",,23.9,4,2024-11-15T12:23:51.000Z,183,2389,7172
rshuen_01,"[""#熱血動漫祭""]",,28.966,75,2024-10-21T12:23:03.000Z,5036,39097,126604
pesqueiro.rj,,,7.2,3,2025-05-03T12:31:33.000Z,36,273,3493
jazliyanaparis,,,13.4,29,2025-07-24T07:03:17.000Z,-1,5815,16192
sabdelmoneim,,,7.599,3,2025-05-03T14:52:15.000Z,92,2067,9398
dewygatilumawi,"[""#bukbertukerkado"",""#bukber"",""#bukberwithbestie"",""#BringkaGang""]",,73.033,0,2025-03-13T15:38:19.000Z,36,500,1270
pn_poongnyun,"[""#풍년"",""#주방용품"",""#자취용품"",""#주말특가"",""#PN풍년"",""#풍년살림몰""]",,12.612,0,2024-12-06T00:11:42.000Z,7,65,428
fizadelights,"[""#cherasalamdamai"",""#btho"",""#damaijasa"",""#damairasa"",""#cherasdessert"",""#cheras"",""#dessertampang"",""#serikembangan"",""#bangi"",""#marblecake"",""#dessertkl"",""#scsbutteronly"",""#klcc"",""#balakong"",""#bandarsripermaisuri"",""#bandartasikselatan"",""#ttdi"",""#bangsar"",""#nutellabrownies"",""#readycake"",""#nasilemakbasmathi"",""#meehoongoreng"",""#alamdamai"",""#tapakkudanutella"",""#tapakkudamatchacrunchy"",""#tapakkudacheras"",""#tapakkuda""]",,58.68,6,2024-07-22T00:31:47.000Z,2062,51237,86753
jorgereynosor,"[""#humor"",""#comedia"",""#entretenimiento"",""#tv""]",,29.466,22,2025-04-17T00:15:16.000Z,-1,1964,6238
unacasateresina,"[""#PisoVinílico"",""#ConfortoEEstilo"",""#unacasateresina""]",,119.666,1,2025-03-20T18:29:39.000Z,26,230,790
djuansbistro,"[""#djuansbistro"",""#atlfoodie"",""#foodporn"",""#fyp"",""#fypシ"",""#atl"",""#foodies"",""#foodgasm"",""#foodstagram"",""#foryoupage"",""#atlanta"",""#neworleans"",""#blessed"",""#blackownedbusiness"",""#explore"",""#explorepage""]",,14.6,0,2025-03-28T18:00:33.000Z,48,1039,4365
mamauthe,"[""#RuthSahanaya"",""#RuthSoul"",""#RuthSahanayaProduction"",""#SuperDiva""]",,18.951,20,2025-01-15T05:30:06.000Z,1042,37406,103187
mayaubud,"[""#MayaResorts"",""#MayaUbud"",""#UbudHotel"",""#BaliGetaway"",""#UbudRetreat""]",,14.766,14,2025-04-30T10:54:50.000Z,1811,1937,120085
ravindergrewalofficial,"[""#newreel"",""#reelvideo"",""#newsong"",""#newvideo"",""#reeltrending"",""#punjabi"",""#punjab"",""#newmusic""]",,20.533,239,2025-02-01T12:23:11.000Z,24503,475181,889346
coralie_vdb_,"[""#proteinmeals"",""#fitnessmotivation"",""#abs"",""#gymmotivation"",""#whatieatinaday"",""#gymtips"",""#snatchedwaist"",""#healthyfood""]",,12.1,131,2025-04-25T16:43:42.000Z,28252,194282,727532
asiacup,"[""#AsiaCup""]",,16.68,103,2025-02-20T11:55:02.000Z,12383,157475,557593
lesggrmc,,,58.258,63,2025-01-29T15:31:59.000Z,232,7237,18034
slorks,"[""#oppoFindN5"",""#oppo""]",,40.16,26,2025-04-23T12:58:00.000Z,1384,11860,64808
surinderfilms,"[""#HeyShastri"",""#Shastri,"",""#Shastri"",""#HeyShastri"",""#Titletrack"",""#ThisPuja"",""#DugaPuja2024"",""#SurinderFilms""]",,36.375,6,2024-09-29T07:35:14.000Z,773,5730,22513
benja_maraz,,,7.24,8,2025-03-28T01:17:49.000Z,99,1790,5134
offtheballrugby,"[""#NeverStopCompeting""]",,142.76,1,2025-04-12T20:20:59.000Z,153,1639,6542
frisby.mike,"[""#mikefrisby"",""#propertyinvesting"",""#commercialfinance"",""#creativefinancing""]",,34.1,3,2025-05-09T11:11:55.000Z,20,1,1904
tell_yourworld_,"[""#디자인믹스"",""#designmix"",""#브랜딩"",""#designer"",""#디자이너"",""#상세페이지"",""#브랜드디자인"",""#브랜드컨설팅"",""#일러스트"",""#그래픽디자인"",""#포토샵"",""#드로잉"",""#캐릭터디자인"",""#로고디자인"",""#리브랜딩"",""#branding"",""#photoshop"",""#illustrator"",""#rebranding"",""#상페"",""#트렌디""]",,35.233,2,2025-02-22T11:32:45.000Z,58,985,4325
zibalennox,"[""#styleinspo"",""#springbreak"",""#styletips"",""#packing"",""#resortwear"",""#momstyle"",""#outfitideas"",""#styletips""]",,15.066,45,2025-04-02T00:34:55.000Z,3,4401,11188
herstory.coid,"[""#HerStory"",""#HerNews""]",,54.8,0,2025-04-08T11:35:00.000Z,20,2262,4322
kiyotaka_kitajima,"[""#rainbow"",""#beach"",""#ishigaki""]",,17.433,28,2025-02-18T14:01:52.000Z,2614,3909,15745
_gogo2728,"[""#shubhy"",""#shubhysupporters"",""#reels"",""#reelkarofeelkaro"",""#reelitfeelit"",""#love"",""#couplegoals""]",,59.433,90,2024-09-12T13:02:19.000Z,36710,219750,518162
sameerdanny,,,76.033,18,2024-10-11T12:49:19.000Z,3195,22944,58798
manilafame,"[""#DESIGNPhilippines"",""#ManilaFAME2025"",""#FilipinoMade"",""#InteriorDesign"",""#HighPointMarket"",""#FurnitureDesign"",""#HomeDecor"",""#Furniture""]",,57.166,3,2025-04-03T11:06:47.000Z,128,1726,5288
teamflash.gg,"[""#MLBBEsports"",""#MSC2024"",""#EWC2024"",""#NIPxFlash"",""#MakingGamersHeroes""]",,34.266,0,2024-07-12T11:00:43.000Z,184,1615,6338
radhabhatt,"[""#radhabhatt"",""#sunflower"",""#physicswallah"",""#actor"",""#coach"",""#zindagikimehak"",""#shoot"",""#zee5"",""#viral"",""#love"",""#panchayat"",""#amazon""]",,10.8,24,2025-04-16T16:04:38.000Z,2331,19411,70391
hanshs4c,"[""#wales"",""#cymru"",""#tourism""]",,237.72,4,2025-05-06T15:00:00.000Z,541,171,21515
oliwarrr_,,,100.1,17,2025-04-18T05:01:03.000Z,1272,15433,49477
mehmakanterus,"[""#depok"",""#kulinerdepok"",""#warungsadayana"",""#depok24jam"",""#kulinersawangan""]",,76.4,57,2024-10-27T12:56:01.000Z,374,7911,19244
mc_edo,,,70.9,2,2025-05-07T17:28:49.000Z,40,13,695
annie_jain345,"[""#Dadachawada"",""#Dadachawada""]",,42.7,52,2024-09-16T06:14:10.000Z,527,243,1001
comvita_nz,"[""#MakeWinterWonderful"",""#HowDoYouHoney"",""#Comvita"",""#naturalwellness"",""#naturalhealth"",""#Mānukahoney"",""#naturalhealthrevolution"",""#manuka"",""#honey"",""#HoneyWellness"",""#newzealand"",""#WinterWellness""]",,9.033,0,2024-07-25T22:00:00.000Z,25,1960,5145
messinahembry,"[""#RangersFC"",""#VintageFootballShirt"",""#ScottishFootball"",""#RetroKit"",""#AdmiralSportswear""]",,41.3,0,2025-05-10T15:04:06.000Z,8,8,1430
w9officiel,,,86.32,16,2024-12-23T06:02:11.000Z,4277,56732,152896
lydiatirtaa,,,55.433,4,2024-08-16T04:12:23.000Z,3,1054,4064
kittykakai.kk,"[""#kittyandkakai"",""#trending"",""#trendingreels"",""#trend"",""#twins"",""#twinsofinstagram"",""#twinsisters"",""#twinstagram"",""#viralvideos"",""#viral"",""#viralreels"",""#viralpost"",""#viralvideo"",""#dance"",""#dancechallenge"",""#kittyalmeda"",""#kakaialmeda""]",,12.2,135,2024-07-10T07:22:57.000Z,103772,853830,2010970
gazzlingdiva,"[""#ootd"",""#neongreen"",""#kashmiriembroidery"",""#kurtaset"",""#punjabijutti""]",,29.666,44,2024-09-11T12:50:33.000Z,-1,220,1224
hitukanodia,"[""#navratri2024"",""#hanumanchalisa""]",,73.31,44,2024-10-15T14:44:26.000Z,5028,55168,166831
andrijamril,,,46.766,26,2024-10-08T05:56:52.000Z,745,14123,52642
penmovies,"[""#DilENadaan"",""#Housefull5"",""#SajidNadiadwala’s"",""#Housefull5"",""#PenMarudhar""]",,29.041,0,2025-05-15T06:15:26.000Z,114,1,5385
i_dle_official,"[""#여자아이들"",""#GIDLE"",""#민니"",""#MINNIE""]",,8.508,496,2025-02-14T03:00:42.000Z,310576,823997,2950378
saraswathiyer,"[""#navaratri"",""#golu"",""#norulesnavaratri"",""#9coloursofnavaratriwithsara"",""#foodie"",""#foodblogger"",""#indianfood"",""#indianfoodbloggers"",""#chennaifoodie"",""#bangalorefoodie"",""#indianfoodrecipes"",""#walkwithchennai"",""#vegetarian"",""#indianfoodblogger"",""#food52"",""#foodporn"",""#foodgram"",""#chennaihomecook"",""#chennaifoodblogger"",""#chennaifoodie"",""#foodinfluencer"",""#proteinteen"",""#chennaifoodbloggers"",""#schoollunchbox"",""#momblogger"",""#reelsinstagram❤️💯"",""#avishya"",""#navratriwithavishya"",""#avishyasupergolu""]",,19.466,2,2024-10-12T17:13:46.000Z,42,199,849
mahrodailyvibes,"[""#نوروز۱۴۰۴"",""#هفتسين_١٤٠٤"",""#سال_نو_مبارک""]",,31.125,4,2025-03-19T05:24:06.000Z,-1,106,263
sobre.bakery,,,14.1,10,2025-04-14T02:00:05.000Z,123,1587,5769
swatchesbylyn,"[""#daily"",""#period"",""#swatchesbylyn"",""#sanitarynapkins"",""#🍓""]",,5.766,0,2024-06-04T04:42:36.000Z,265,6642,24020
kecap_indofood,"[""#MuanisGurih"",""#MuanisGurih"",""#KecapManisIndofood"",""#DiolahAlami120Hari""]",,15.033,18,2025-01-31T02:57:42.000Z,137,189,914
bianchina71,"[""#PUGLIA""]",,32,172,2025-05-17T18:46:32.000Z,889,19,11598
shiksho_shop1,"[""#شیکشو""]",,12.433,11,2025-04-16T17:48:12.000Z,532,5890,23460
the_gaming_nurd,,,8.5,1,2025-02-24T16:15:21.000Z,3,2235,4626
the.kularz,,,27.533,0,2025-02-28T05:22:09.000Z,-1,3355,16833
juepakofficial,,,10.4,14,2024-11-21T01:11:16.000Z,3,23730,256918
gpsc_preparations,"[""#gpsc2023"",""#gpsctaiyari"",""#gpsccurrent"",""#upsc2023"",""#iasofficer"",""#kangnaranaut"",""#dysp"",""#gpscgujarati"",""#gsssb"",""#gsssbexamdate"",""#upscaspirants"",""#gpscaspirants"",""#ahmedabad"",""#baroda"",""#rajkot"",""#gandhinagar"",""#maharashtra"",""#surat"",""#police"",""#gujaratgovernmentjob"",""#gujaratpolice👮"",""#india"",""#indianpolice"",""#svpnaa"",""#masoori"",""#mumbai"",""#goamemories🌴😍"",""#khajurbhai"",""#reactionboi"",""#narendramodi""]",,5.966,7,2024-11-15T09:48:32.000Z,2182,22839,93234
bebo.das,"[""#bebodas""]",,28.733,10,2024-09-18T12:34:36.000Z,1530,12743,77168
yabutjoyceann,,,6.266,8,2025-09-16T05:42:38.000Z,62,2187,5889
russellhobbs.id,"[""#AroundTheWorld"",""#CookingWorldAdventure"",""#RHFamilyCulinary"",""#RussellHobbsID"",""#RHSatisfry"",""#RHRecipe"",""#MasterChefAtHome""]",,34.933,1,2024-08-12T09:29:00.000Z,25,2237,7263
girlstyle.tw,"[""#台灣女生日常"",""#GirlStyle"",""#日常人物"",""#陳華"",""#封面人物""]",,52.719,77,2025-01-17T04:01:54.000Z,7069,30513,197024
dr_lookjeabnoi,"[""#Day26"",""#reversecrunch""]",,53.9,2,2025-04-08T10:54:15.000Z,-1,245,847
shaparak__shoes,"[""#انتخاب_رنگ"",""#کفش_زنانه"",""#مدل_جدید_کفش"",""#کفش_شیک"",""#استایل_زنانه""]",,15,8,2025-03-08T19:23:31.000Z,-1,2014,10049
cafe.kulture,,,8.7,0,2025-04-27T05:25:57.000Z,408,3272,82753
produktifbarengirfan,"[""#PelatihanInstruktur"",""#JelajahBandung"",""#FreeTrip"",""#UangSaku"",""#PengalamanSeru""]",,82.666,0,2024-08-05T05:43:21.000Z,3,1190,3255
treasure.sites,"[""#ts_👻"",""#ts_concert"",""#TREASURE_SpecialMoment"",""#FANCON_in_AICHI"",""#TREASURE"",""#트레저"",""#CHOIHYUNSUK"",""#최현석"",""#JIHOON"",""#지훈"",""#YOSHI"",""#요시"",""#JUNKYU"",""#준규"",""#YOONJAEHYUK"",""#윤재혁"",""#ASAHI"",""#아사히"",""#DOYOUNG"",""#도영"",""#HARUTO"",""#하루토"",""#PARKJEONGWOO"",""#박정우"",""#SOJUNGHWAN"",""#소정환""]",,12,18,2025-05-03T06:46:25.000Z,2609,5217,18078
urbanizeph,"[""#LifeTools"",""#Lifetoolsthatmakeyou"",""#UrbanizePH"",""#bagsph"",""#travelaccessories"",""#travelph"",""#travelaccessories"",""#bagsph"",""#wanderlustph"",""#nomadstories""]",,46.7,0,2025-01-16T10:01:19.000Z,2,240,742
skysthelimitwr,"[""#CoachHooksTrained""]",,58.966,4,2025-04-13T15:27:41.000Z,337,5155,18320
andathesea_,,,63,12,2024-10-15T10:23:31.000Z,3,6798,24740
bubblesparaiso,,,8.466,37,2025-03-27T02:28:57.000Z,3,8950,29628
reel.nepal,"[""#railway"",""#kathmandurailway"",""#kathmandumetro"",""#metro"",""#kathmandu"",""#nepal"",""#nepalrailway""]",,16.571,6,2025-03-29T14:24:54.000Z,3,7054,20779
